id,tanggal,kab,kec,kel,jenis,kk,jiwa,meninggal,hilang,luka,ungsi,ternak,rb,rs,rr,tmdm,sklh,ibdh,sarkes,ktr,kios,jmbtn,jln,swh,kebun,hutan,tmbk,kerugian,lat,lng,penyebab,kronologi,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by,terdampak,tertimbun,pabrik,tmdm_fu,tertimbun_fu,keterangan,ket_penanganan,status,anak_anak,perempuan,laki_laki,lansia,tertimbun_pendidikan,terendam_pendidikan,rr_pendidikan,rs_pendidikan,rb_pendidikan,tertimbun_kesehatan,terendam_kesehatan,rr_kesehatan,rs_kesehatan,rb_kesehatan,tertimbun_kantor,terendam_kantor,rr_kantor,rs_kantor,rb_kantor,tertimbun_ibadah,terendam_ibadah,rr_ibadah,rs_ibadah,rb_ibadah,rr_fu,rs_fu,rb_fu,tertimbun_jembatan,terendam_jembatan,rr_jembatan,rs_jembatan,rb_jembatan,tertimbun_pabrik,terendam_pabrik,rr_pabrik,rs_pabrik,rb_pabrik,tertimbun_toko,terendam_toko,rr_toko,rs_toko,rb_toko,lahan,irigasi,tertimbun_tanggul,terendam_tanggul,rr_tanggul,rs_tanggul,rb_tanggul,meninggal_laki,meninggal_perempuan,hilang_laki,hilang_perempuan,luka_laki,luka_perempuan,mengungsi_laki,mengungsi_perempuan,kategori_laki,kategori_perempuan,DT_RowIndex
3637,22 Januari 2019,Kab. Pangkajene Kepulauan,Mandalle,Mandalle,"<a href=""/data/3637 "">Banjir</a>",66,0,0,0,0,0,0,0,0,0,66,,,,,,,0,106,0,0,0,0,-4.090302,119.597168,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 66 rumah terendam dan 106 ha sawah rusak.,2023-07-18 03:22:06,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3636,22 Januari 2019,Kab. Pangkajene Kepulauan,Segeri,Segeri,"<a href=""/data/3636 "">Banjir</a>",300,0,0,0,0,0,0,0,0,0,300,,,,,,,0,0,0,0,0,0,-3.849183,119.926758,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 300 rumah terendam.,2023-07-18 03:16:38,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3635,22 Januari 2019,Kab. Pangkajene Kepulauan,Segeri,Parenreng,"<a href=""/data/3635 "">Banjir</a>",100,0,0,0,0,0,0,0,0,0,100,,,,,,,0,0,0,0,0,0,-4.955511,120.179443,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 100 rumah terendam.,2023-07-18 03:13:02,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3634,22 Januari 2019,Kab. Pangkajene Kepulauan,Segeri,Bonto Matene,"<a href=""/data/3634 "">Banjir</a>",550,0,0,0,0,0,0,0,0,0,550,,,,,,,0,0,0,0,0,0,-4.210834,120.179443,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 550 rumah terendam.,2023-07-18 03:10:37,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3633,22 Januari 2019,Kab. Pangkajene Kepulauan,Segeri,Bone,"<a href=""/data/3633 "">Banjir</a>",150,0,0,0,0,0,0,0,0,0,150,,,,,,,0,0,0,0,0,0,-3.070581,119.487305,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 150 rumah terendam.,2023-07-18 03:07:38,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3632,22 Januari 2019,Kab. Pangkajene Kepulauan,Segeri,Baring,"<a href=""/data/3632 "">Banjir</a>",300,0,0,0,0,0,0,0,0,0,300,,,,,,,0,0,0,0,0,0,-3.169312,119.278564,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 300 rumah terendam.,2023-07-18 03:05:26,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3631,22 Januari 2019,Kab. Pangkajene Kepulauan,Bungoro,Boriappaka,"<a href=""/data/3631 "">Banjir</a>",670,0,0,0,0,0,0,0,0,0,670,,,,,,,0,0,0,0,0,0,-4.035508,119.970703,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 670 rumah terendam.,2023-07-18 03:03:12,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3630,22 Januari 2019,Kab. Pangkajene Kepulauan,Bungoro,Sapanang,"<a href=""/data/3630 "">Banjir</a>",183,0,0,0,0,0,0,0,0,0,183,,,,,,,0,0,0,0,0,0,-4.156049,120.366211,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 183 rumah terendam.,2023-07-18 02:57:01,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3629,22 Januari 2019,Kab. Pangkajene Kepulauan,Bungoro,Biring Ere,"<a href=""/data/3629 "">Banjir</a>",74,0,0,0,0,0,0,0,0,0,74,,,,,,,0,0,0,0,0,0,-3.300937,119.388428,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 74 rumah terendam.,2023-07-18 02:54:33,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3628,22 Januari 2019,Kab. Pangkajene Kepulauan,Pangkajene,Bonto Perak,"<a href=""/data/3628 "">Banjir</a>",99,0,0,0,0,0,0,0,0,0,99,,,,,,,0,0,0,0,0,0,-3.257064,120.267334,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 99 rumah terendam.,2023-07-18 02:46:20,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3627,22 Januari 2019,Kab. Pangkajene Kepulauan,Pangkajene,Tekolabbua,"<a href=""/data/3627 "">Banjir</a>",650,0,0,0,0,0,0,0,0,0,650,,,,,,,0,0,0,0,0,0,-3.443512,119.805908,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 650 rumah terendam.,2023-07-18 02:45:05,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3626,22 Januari 2019,Kab. Pangkajene Kepulauan,Pangkajene,Tumampua,"<a href=""/data/3626 "">Banjir</a>",136,0,0,0,0,0,0,0,0,0,136,,,,,,,0,0,0,0,0,0,-3.443512,119.73999,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 136 rumah terendam.,2023-07-18 02:42:09,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3625,22 Januari 2019,Kab. Pangkajene Kepulauan,Pangkajene,Anrong Appaka,"<a href=""/data/3625 "">Banjir</a>",1470,0,0,0,0,0,0,0,0,0,1470,,,,,,,0,0,0,0,0,0,-3.838221,120.212402,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 1470 rumah terendam.,2023-07-18 02:41:00,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3545,22 Januari 2019,Kab. Pangkajene Kepulauan,Segeri,Bone,"<a href=""/data/3545 "">Banjir</a>",150,0,0,0,0,0,0,0,0,0,150,,,,,,,0,0,0,0,0,0,-4.320393,119.937744,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 150 rumah terendam.,2023-07-06 04:49:17,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3544,22 Januari 2019,Kab. Pangkajene Kepulauan,Segeri,Baring,"<a href=""/data/3544 "">Banjir</a>",300,0,0,0,0,0,0,0,0,0,300,,,,,,,0,0,0,0,0,0,-3.816297,120.267334,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 300 rumah terendam.,2023-07-06 04:38:16,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3543,22 Januari 2019,Kab. Pangkajene Kepulauan,Bungoro,Boriappaka,"<a href=""/data/3543 "">Banjir</a>",670,0,0,0,0,0,0,0,0,0,670,,,,,,,0,0,0,0,0,0,-3.213189,119.454346,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 670 rumah terendam.,2023-07-06 04:19:11,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3542,22 Januari 2019,Kab. Pangkajene Kepulauan,Bungoro,Sapanang,"<a href=""/data/3542 "">Banjir</a>",183,0,0,0,0,0,0,0,0,0,183,,,,,,,0,0,0,0,0,0,-3.805335,120.212402,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 183 rumah terendam.,2023-07-06 04:15:48,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3540,22 Januari 2019,Kab. Pangkajene Kepulauan,Pangkajene,Bonto Perak,"<a href=""/data/3540 "">Banjir</a>",99,0,0,0,0,0,0,0,0,0,99,,,,,,,0,0,0,0,0,0,-4.090302,120.102539,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 99 rumah terendam.,2023-07-06 04:09:15,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3539,22 Januari 2019,Kab. Pangkajene Kepulauan,Pangkajene,Tekolabbua,"<a href=""/data/3539 "">Banjir</a>",650,0,0,0,0,0,0,0,0,0,650,,,,,,,0,0,0,0,0,0,-4.210834,119.794922,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 650 rumah terandam.,2023-07-06 04:05:02,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3538,22 Januari 2019,Kab. Pangkajene Kepulauan,Pangkajene,Tumampua,"<a href=""/data/3538 "">Banjir</a>",136,0,0,0,0,0,0,0,0,,136,,,,,,,0,0,0,0,0,0,-4.057426,119.674072,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 136 rumah terendam.,2023-07-06 04:02:54,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3536,22 Januari 2019,Kab. Pangkajene Kepulauan,Pangkajene,Mappa Saile,"<a href=""/data/3536 "">Banjir</a>",150,0,0,0,0,0,0,0,0,150,0,,,,,,,0,0,0,0,0,0,-4.408029,119.794922,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibat 150 unit rumah terendam.,2023-07-06 03:56:11,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
3535,22 Januari 2019,Kab. Pangkajene Kepulauan,Pangkajene,Padoang Doangan,"<a href=""/data/3535 "">Banjir</a>",350,0,0,0,0,0,0,0,0,350,0,,,,,,,0,0,0,0,0,0,-3.498343,120.003662,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa.,2023-07-06 03:52:33,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3534,22 Januari 2019,Kab. Pangkajene Kepulauan,Marang,Talaka,"<a href=""/data/3534 "">Banjir</a>",50,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,30,0,-3.081552,119.871826,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa dan mengakibatkan 30 ha tambak rusak sedang.,2023-07-06 03:48:34,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3533,22 Januari 2019,Kab. Pangkajene Kepulauan,Marang,Tamangapa,"<a href=""/data/3533 "">Banjir</a>",1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,100,0,-3.903989,119.959717,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa. Yang mengakibatkan 100 ha tambak rusak berat dan mengakibatkan 1 orang warga meninggal.,2023-07-06 03:33:07,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29
3532,22 Januari 2019,Kab. Pangkajene Kepulauan,Minasa Tene,Bonto Kio,"<a href=""/data/3532 "">Banjir</a>",40,0,0,0,0,0,0,0,0,0,40,,,,,,,0,300,0,0,3612,0,-3.509309,119.674072,,"Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa, yang  mengakibatkan 40 rumah terendam, 300 ha sawah dan 3612 ha tambak yang rusak sedang.",2023-07-06 03:30:31,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3531,22 Januari 2019,Kab. Pangkajene Kepulauan,Minasa Tene,Bontoa,"<a href=""/data/3531 "">Banjir</a>",75,0,0,0,0,0,0,0,0,0,75,,,,,,,0,0,0,0,0,0,-3.93687,119.761963,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa.,2023-07-06 03:26:46,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
3530,22 Januari 2019,Kab. Pangkajene Kepulauan,Minasa Tene,Minasa Tene,"<a href=""/data/3530 "">Banjir</a>",190,0,0,0,0,0,0,0,0,0,190,,,,,,,0,0,0,0,0,0,-3.158342,119.476318,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa.,2023-07-06 03:25:45,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3529,21 Januari 2019,Kab. Pangkajene Kepulauan,Tondong Tallasa,Tondong Kura,"<a href=""/data/3529 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,56,0,0,0,0,-4.01359,120.245361,,"Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan, 56 ha sawah yang terendam dan mengalami rusak sedang.",2023-07-06 03:24:11,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2084,24 Maret 2019,Kab. Tana Toraja,Makale,Lapandan,"<a href=""/data/2084 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,0,-3.454479,119.591675,Tingginya material sampah hingga menutupi saluran air.,"Tingginya curah hujan membuat banjir jln poros makale-rantepao Kel. Lapandan Kec. Makale ini di akibatkan tingginya material sampah yang menutupi saluran air di depan masjid lapandan yang di duga material bangunan tempat penjual kayu sehingga air di drainase meluap,sehingga mengakibatkan satu unit rumah terendam.",2022-11-24 13:53:05,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,34
2074,13 Maret 2019,Kab. Luwu,Walenrang Utara,Bolong,"<a href=""/data/2074 "">Banjir</a>",0,0,0,0,0,0,0,3,0,0,300,,,,,,,0,0,0,0,0,0,-3.19125,120.119019,Tingginya curah hujan.,"Tingginya curah hujan yang menyebabkan meluapnya Sungai Makawa yang mengakibatkan terendamnya permukiman warga di 2 Kecamatan dan 4 Desa. Lokasi kejadian tersebut berada di Kec. Walenrang Utara (Desa Bolong dan Desa Bosso Timur), Kec. Lamasi (Desa Pongsamelung dan Desa To'pongo).",2022-11-24 13:03:00,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,35
2049,22 Januari 2019,Kab. Jeneponto,Arungkeke,,"<a href=""/data/2049 "">Banjir</a>",438,0,15,0,0,3276,14008,0,0,0,438,,,,,,,0,1304,0,0,1395,0,-5.45524,119.88501,Cuaca ekstrim (hujan deras),"Pada pukul 08:10 Wita telah terjadi hujan deras dengan rentang waktu beberapa jam menyebabkan banjir dan merendam 438 unit rumah, 41 unit sarana dan prasarana pemerintah, 15 unit jembatan, 1304 Ha sawah, 1395 Ha tambak, 227 unit perahu nelayan dan 14008 ekor ternak. Banjir juga mengakibatkan 15 orang meninggal dan 3276 orang mengungsi yang berada di 10 Kecamatan.",2022-11-24 11:05:03,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,36
2045,22 Januari 2019,Kab. Maros,Turikale,,"<a href=""/data/2045 "">Banjir</a>",17122,0,4,0,0,0,0,0,0,0,17122,,,,,,,0,0,0,0,0,0,-5.181765,119.676269,Cuaca ekstrim (hujan deras),"Telah terjadi hujan deras dalam waktu beberapa jam pada pukul 08:10 Wita yang menyebabkan meluapnya air sungai maros dan beberapa anak sungai lainnya sehingga terjadi banjir yang menggenangi belasan ribu unit rumah warga yang berada di 12 kecamatan, banjir juga mengakibatkan 4 orang meninggal dunia.",2022-11-24 10:48:57,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37
2001,14 Februari 2019,Kab. Luwu Timur,Angkona,Tawakua,"<a href=""/data/2001 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,85,0,0,0,0,-2.543872,120.921021,Tingginya curah hujan,"Curah hujan yang tinggi membuat debit air sungai angkona meluap dan membanjiri beberapa unit rumah di desa tawakua dan dusun tikulembang serta sawah 85Ha dan sebagian badan jalan juga ikut terendam akibat luapan air sungai. Lokasi kejadian berada di Desa Tawakua Dusun tawakua RK 4 dan 5, dusun tikulembang Kec. Angkona, Kab. Luwu Timur.",2022-11-22 15:18:30,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38
1998,11 Februari 2019,Kab. Tana Toraja,,,"<a href=""/data/1998 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-3.476411,119.569702,Curah hujan yang tinggi,"Curah hujan yang di atas normal membuat aliran got dan drainase yang tersumbat membuat air masuk ke dalam jalan dan terkena rumah di sebelah jalan, serta mengganggu jalur lalulintas masyarakat sekitar. Lokasi kejadian berada di Botang Ke pango-pango. Kerusakan yang dialami Halaman rumah massora dan jalan poros serta drainase dan gorong-gorong.",2022-11-22 15:12:25,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,39
1982,02 Februari 2019,Kab. Luwu,Suli Barat,Lindajang,"<a href=""/data/1982 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-3.158342,120.17395,Curah hujan yang tinggi,"Akibat tingginya curah hujan yang terjadi sejak pukul 18:30 wita tanggal 2 februari 2019 yang bertepatan dengan pasangnya air laut,sehingga mengakibatkan ratusan rumah warga terdampak banjir dan tergenang air sungai yang meluap ke pemukiman warga. Kejadian ini berlangsung sampai pukul 03:00 Wita hari minggu tanggal 3 februari 2019 setelah air surut. Lokasi kejadian berada di Desa Lindajang Kec.Suli Barat, Desa Botta Kec.Suli & Suli pantai kel.suli Kec. Suli, Kab. Luwu.",2022-11-22 14:33:47,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,40
1980,02 Februari 2019,Kab. Luwu,Suli Barat,Buntu Barana,"<a href=""/data/1980 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-3.158342,120.151978,Curah hujan yang tinggi,Akibat tingginya curah hujan yang terjadi sejak pukul 20:00 wita di wilayah luwu sehingga mengakibatkan air meluap ke badan jalan serta menggenangi sekolah dan rumah warga.,2022-11-22 14:28:44,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,41
